divid,exp.max.premath.std,max.premath.std,scaled.premath,exp.max.postmath.std,max.postmath.std,scaled.postmath,rank,male,numstud,bot20,bal,mumbai,year,city,classyearid
358,0.7761007700526417,1,15,1.729399351585136,2,23.4,59,0,60,0,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,16.5,0,60,1,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,1.729399351585136,2,23.4,6.5,0,60,1,0,0,2,Vadodara,358
358,0.05823548318293822,0,2.4,0.1550381237237382,0,6.6,28,0,60,0,0,0,2,Vadodara,358
358,0.4999567664647194,1,11.4,0.12790059717325358,0,6,56,0,60,0,0,0,2,Vadodara,358
358,0.08760221890078805,0,3.5999999999999996,1.3652788103235793,2,21,48,0,60,0,0,0,2,Vadodara,358
358,0.12291569618385662,0,4.8,1.284613420408346,1,20.4,44,0,60,0,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,0.6090424456343941,2,13.2,4.5,0,60,1,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,0.3880466924357451,0,10.2,6.5,0,60,1,0,0,2,Vadodara,358
358,0.5926192840237535,2,12.6,2.389735059424465,3,27,57,1,60,0,0,0,2,Vadodara,358
358,0.1026561693858212,0,4.2,1.20819633542036,2,19.8,44,1,60,0,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,0.34523004909319005,1,9.6,11.5,1,60,1,0,0,2,Vadodara,358
358,0.14581423869470483,0,5.3999999999999995,0.6090424456343941,1,13.2,40,1,60,0,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,1.5,1,60,1,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,0.1550381237237382,0,6.6,14,1,60,1,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,0.950257697797843,1,17.4,24.5,1,60,0,0,0,2,Vadodara,358
358,0.08760221890078805,0,3.5999999999999996,1.20819633542036,1,19.8,31,1,60,0,0,0,2,Vadodara,358
358,0.29011973093649496,1,8.4,0.1853092745370732,0,7.199999999999999,48,1,60,0,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,0.7912786737681455,1,15.6,19,1,60,1,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,0.6090424456343941,0,13.2,3,1,60,1,0,0,2,Vadodara,358
358,0.1026561693858212,1,4.2,1.284613420408346,1,20.4,48,0,60,0,0,0,2,Vadodara,358
358,0.25766645096283247,0,7.8,2.389735059424465,3,27,51,0,60,0,0,0,2,Vadodara,358
358,0.08760221890078805,0,3.5999999999999996,0.1550381237237382,0,6.6,20.5,0,60,0,0,0,2,Vadodara,358
358,0.1731848799190803,0,6,0.1853092745370732,0,7.199999999999999,33.5,0,60,0,0,0,2,Vadodara,358
358,0.0379140983597996,0,1.7999999999999998,1.9347233833280884,2,24.599999999999998,24.5,0,60,0,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,0.1550381237237382,0,6.6,11.5,0,60,1,0,0,2,Vadodara,358
358,0.019310471728809696,0,1.2,0.8410013939687144,0,16.2,31,0,60,0,0,0,2,Vadodara,358
358,0.3273182126355447,0,9,1.284613420408346,1,20.4,54,0,60,0,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,1.5,0,60,1,0,0,2,Vadodara,358
358,0.05823548318293822,0,2.4,0.05019583723329351,0,3.5999999999999996,24.5,0,60,0,0,0,2,Vadodara,358
358,0.08760221890078805,0,3.5999999999999996,0.05019583723329351,0,3.5999999999999996,24.5,0,60,0,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,1.729399351585136,2,23.4,4.5,0,60,1,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,2.389735059424465,3,27,14,0,60,1,0,0,2,Vadodara,358
358,0.0379140983597996,0,1.7999999999999998,0.10516700721046822,0,5.3999999999999995,22,0,60,0,0,0,2,Vadodara,358
358,0.12291569618385662,0,4.8,0.25764003749844977,0,8.4,36,0,60,0,0,0,2,Vadodara,358
358,-0.0011325689982819363,0,0,1.5392458786703365,1,22.2,18,0,60,1,0,0,2,Vadodara,358
372,-0.0011325689982819363,0,0,0.008339739898135466,0,1.2,2.5,1,20,1,0,0,2,Vadodara,372
372,-0.0011325689982819363,0,0,0.1853092745370732,0,7.199999999999999,7,1,20,1,0,0,2,Vadodara,372
372,-0.0011325689982819363,0,0,0.008339739898135466,0,1.2,7,1,20,1,0,0,2,Vadodara,372
372,0.006384786005857869,0,0.6,0.6090424456343941,0,13.2,7,1,20,1,0,0,2,Vadodara,372
351,-0.0011325689982819363,0,0,0.5642656392431303,1,12.6,13,1,63,1,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,0.25764003749844977,1,8.4,13,1,63,1,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,0.1550381237237382,0,6.6,13,1,63,1,1,0,2,Vadodara,351
351,0.08760221890078805,0,3.5999999999999996,0.8947535418909123,1,16.8,47,1,63,0,1,0,2,Vadodara,351
351,0.006384786005857869,0,0.6,0.47752749782441706,1,11.4,39.5,1,63,0,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,1.5392458786703365,1,22.2,42.5,1,63,0,1,0,2,Vadodara,351
351,0.019310471728809696,0,1.2,0.3018828164009067,0,9,39.5,1,63,0,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,0.1853092745370732,0,7.199999999999999,33,1,63,0,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,13,1,63,1,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,0.1853092745370732,0,7.199999999999999,33,1,63,0,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,0.08497215390823629,1,4.8,13,1,63,1,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,0.8947535418909123,1,16.8,28.5,1,63,0,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,0.34523004909319005,1,9.6,7.5,1,63,1,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,0.5207739157162543,1,12,3,1,63,1,1,0,2,Vadodara,351
351,0.1026561693858212,0,4.2,0.7912786737681455,1,15.6,48,1,63,0,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,22.5,1,63,0,1,0,2,Vadodara,351
351,0.07286683109835593,0,3,1.0099838714095957,1,18,49.5,1,63,0,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,0.12790059717325358,1,6,44.5,0,63,0,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,0.34523004909319005,0,9.6,22.5,0,63,0,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,0.432996692494406,0,10.799999999999999,18.5,0,63,1,1,0,2,Vadodara,351
351,-0.0011325689982819363,0,0,0.12790059717325358,1,6,33,0,63,0,1,0,2,Vadodara,351
372,0.05823548318293822,0,2.4,0.25764003749844977,1,8.4,13,1,20,1,0,0,2,Vadodara,372
372,0.05823548318293822,0,2.4,0.1853092745370732,0,7.199999999999999,14,1,20,1,0,0,2,Vadodara,372
372,0.12291569618385662,0,4.8,1.9347233833280884,1,24.599999999999998,18,1,20,1,0,0,2,Vadodara,372
372,0.7761007700526417,1,15,1.5392458786703365,1,22.2,19,0,20,1,0,0,2,Vadodara,372
372,0.006384786005857869,0,0.6,1.4501653485996975,1,21.599999999999998,9.5,0,20,1,0,0,2,Vadodara,372
372,0.1731848799190803,0,6,1.20819633542036,1,19.8,16.5,0,20,1,0,0,2,Vadodara,372
372,0.019310471728809696,0,1.2,0.3018828164009067,0,9,5,0,20,1,0,0,2,Vadodara,372
372,0.006384786005857869,0,0.6,1.4501653485996975,0,21.599999999999998,9.5,0,20,1,0,0,2,Vadodara,372
372,0.14581423869470483,0,5.3999999999999995,0.8947535418909123,1,16.8,16.5,0,20,1,0,0,2,Vadodara,372
372,0.7275909787371929,1,14.399999999999999,1.9347233833280884,3,24.599999999999998,20,0,20,1,0,0,2,Vadodara,372
372,0.006384786005857869,0,0.6,0.34523004909319005,1,9.6,11,0,20,1,0,0,2,Vadodara,372
372,-0.0011325689982819363,0,0,0.008339739898135466,0,1.2,2.5,0,20,1,0,0,2,Vadodara,372
372,-0.0011325689982819363,0,0,1.729399351585136,1,23.4,2.5,0,20,1,0,0,2,Vadodara,372
372,0.08760221890078805,0,3.5999999999999996,1.3652788103235793,1,21,15,0,20,1,0,0,2,Vadodara,372
203,0.08760221890078805,0,3.5999999999999996,0.5642656392431303,0,12.6,16,1,41,1,1,0,2,Vadodara,203
203,1.442547680025076,2,21,0.6543586897607435,1,13.799999999999999,40,1,41,0,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,0.024819555235310667,0,2.4,5,1,41,1,1,0,2,Vadodara,203
203,0.05823548318293822,0,2.4,5.771640399933053e-4,0,0,24,1,41,0,1,0,2,Vadodara,203
203,0.22893278079797116,1,7.199999999999999,0.3018828164009067,1,9,33.5,1,41,0,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,0.036202636625031814,0,3,5,1,41,1,1,0,2,Vadodara,203
203,1.930213609287709,1,24,2.639742482403526,3,28.2,41,1,41,0,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,0.12790059717325358,0,6,26,1,41,0,1,0,2,Vadodara,203
203,0.019310471728809696,0,1.2,0.12790059717325358,0,6,21,1,41,0,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,0.6543586897607435,1,13.799999999999999,5,1,41,1,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,0.08497215390823629,1,4.8,11.5,1,41,1,1,0,2,Vadodara,203
203,0.29011973093649496,1,8.4,2.389735059424465,3,27,39,1,41,0,1,0,2,Vadodara,203
203,0.8268306051497987,1,15.6,0.47752749782441706,1,11.4,33.5,1,41,0,1,0,2,Vadodara,203
203,0.3677084034118898,1,9.6,0.8410013939687144,1,16.2,28.5,1,41,0,1,0,2,Vadodara,203
203,0.08760221890078805,1,3.5999999999999996,0.34523004909319005,1,9.6,25,1,41,0,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,5,0,41,1,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,0.08497215390823629,0,4.8,5,0,41,1,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,1.137717420684172,2,19.2,16,0,41,1,1,0,2,Vadodara,203
203,0.006384786005857869,0,0.6,0.34523004909319005,0,9.6,10,0,41,1,1,0,2,Vadodara,203
203,0.019310471728809696,0,1.2,0.34523004909319005,0,9.6,18,0,41,1,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,0.3880466924357451,1,10.2,21,0,41,0,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,0.036202636625031814,0,3,5,0,41,1,1,0,2,Vadodara,203
203,0.08760221890078805,0,3.5999999999999996,0.5207739157162543,1,12,21,0,41,0,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,0.024819555235310667,0,2.4,5,0,41,1,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,5,0,41,1,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,0.34523004909319005,0,9.6,11.5,0,41,1,1,0,2,Vadodara,203
203,0.006384786005857869,0,0.6,0.12790059717325358,0,6,19,0,41,1,1,0,2,Vadodara,203
203,0.25766645096283247,1,7.8,0.05019583723329351,0,3.5999999999999996,31,0,41,0,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,1.0099838714095957,1,18,16,0,41,1,1,0,2,Vadodara,203
203,-0.0011325689982819363,0,0,1.9347233833280884,2,24.599999999999998,23,0,41,0,1,0,2,Vadodara,203
203,0.3273182126355447,0,9,1.20819633542036,2,19.8,27,0,41,0,1,0,2,Vadodara,203
203,0.5926192840237535,1,12.6,1.5392458786703365,3,22.2,36,0,41,0,1,0,2,Vadodara,203
203,0.6815584491626323,1,13.799999999999999,1.284613420408346,2,20.4,37,0,41,0,1,0,2,Vadodara,203
203,0.25766645096283247,1,7.8,0.25764003749844977,1,8.4,35,0,41,0,1,0,2,Vadodara,203
203,0.3677084034118898,1,9.6,0.036202636625031814,0,3,28.5,0,41,0,1,0,2,Vadodara,203
203,0.1731848799190803,0,6,1.729399351585136,1,23.4,30,0,41,0,1,0,2,Vadodara,203
203,0.4999567664647194,0,11.4,1.137717420684172,2,19.2,38,0,41,0,1,0,2,Vadodara,203
202,0.019310471728809696,0,1.2,0.024819555235310667,0,2.4,22,1,46,0,0,0,2,Vadodara,202
202,0.006384786005857869,0,0.6,0.05019583723329351,0,3.5999999999999996,7,1,46,1,0,0,2,Vadodara,202
202,0.0379140983597996,0,1.7999999999999998,0.024819555235310667,0,2.4,11.5,1,46,1,0,0,2,Vadodara,202
202,0.14581423869470483,0,5.3999999999999995,0.5642656392431303,1,12.6,36.5,1,46,0,0,0,2,Vadodara,202
202,0.1026561693858212,0,4.2,0.08497215390823629,0,4.8,30.5,1,46,0,0,0,2,Vadodara,202
202,0.3677084034118898,0,9.6,1.20819633542036,0,19.8,32.5,1,46,0,0,0,2,Vadodara,202
202,0.0379140983597996,0,1.7999999999999998,1.3652788103235793,3,21,2.5,1,46,1,0,0,2,Vadodara,202
202,0.019310471728809696,0,1.2,0.1853092745370732,0,7.199999999999999,14.5,1,46,1,0,0,2,Vadodara,202
202,0.5468998408175811,1,12,1.20819633542036,2,19.8,36.5,1,46,0,0,0,2,Vadodara,202
202,1.0564555026473204,1,18,1.137717420684172,2,19.2,44.5,1,46,0,0,0,2,Vadodara,202
202,0.9345914883682638,1,16.8,1.8302084062173118,3,24,44.5,1,46,0,0,0,2,Vadodara,202
202,0.5926192840237535,1,12.6,1.6323829366599985,3,22.8,39.5,1,46,0,0,0,2,Vadodara,202
202,0.6815584491626323,1,13.799999999999999,1.9347233833280884,1,24.599999999999998,42.5,1,46,0,0,0,2,Vadodara,202
202,1.442547680025076,1,21,1.9347233833280884,3,24.599999999999998,46,1,46,0,0,0,2,Vadodara,202
202,0.006384786005857869,0,0.6,0.6090424456343941,1,13.2,22,1,46,0,0,0,2,Vadodara,202
202,0.05823548318293822,0,2.4,0.25764003749844977,0,8.4,4.5,1,46,1,0,0,2,Vadodara,202
202,-0.0011325689982819363,0,0,0.0033683107935792425,0,0.6,7,1,46,1,0,0,2,Vadodara,202
202,0.14581423869470483,0,5.3999999999999995,0.1550381237237382,1,6.6,27.5,1,46,0,0,0,2,Vadodara,202
202,-0.0011325689982819363,0,0,0.05019583723329351,0,3.5999999999999996,10,1,46,1,0,0,2,Vadodara,202
202,0.019310471728809696,0,1.2,0.47752749782441706,0,11.4,18,1,46,1,0,0,2,Vadodara,202
202,0.25766645096283247,0,7.8,1.284613420408346,2,20.4,38,1,46,0,0,0,2,Vadodara,202
202,0.019310471728809696,0,1.2,0.6543586897607435,1,13.799999999999999,7,0,46,1,0,0,2,Vadodara,202
202,0.019310471728809696,0,1.2,0.3018828164009067,0,9,11.5,0,46,1,0,0,2,Vadodara,202
202,0.7761007700526417,1,15,0.3018828164009067,1,9,42.5,0,46,0,0,0,2,Vadodara,202
202,0.019310471728809696,0,1.2,0.47752749782441706,0,11.4,22,0,46,0,0,0,2,Vadodara,202
202,0.12291569618385662,0,4.8,0.34523004909319005,0,9.6,34.5,0,46,0,0,0,2,Vadodara,202
202,0.12291569618385662,0,4.8,1.0727138786137522,1,18.599999999999998,34.5,0,46,0,0,0,2,Vadodara,202
202,0.14581423869470483,0,5.3999999999999995,2.154786454328293,3,25.8,29,0,46,0,0,0,2,Vadodara,202
202,-0.0011325689982819363,0,0,0.036202636625031814,0,3,4.5,0,46,1,0,0,2,Vadodara,202
202,0.05823548318293822,0,2.4,1.0099838714095957,3,18,14.5,0,46,1,0,0,2,Vadodara,202
202,0.019310471728809696,0,1.2,0.3880466924357451,1,10.2,2.5,0,46,1,0,0,2,Vadodara,202
202,0.5926192840237535,1,12.6,1.0099838714095957,2,18,41,0,46,0,0,0,2,Vadodara,202
202,0.0379140983597996,0,1.7999999999999998,0.8410013939687144,0,16.2,14.5,0,46,1,0,0,2,Vadodara,202
202,-0.0011325689982819363,0,0,0.8410013939687144,1,16.2,1,0,46,1,0,0,2,Vadodara,202
202,-0.0011325689982819363,0,0,0.950257697797843,1,17.4,25,0,46,0,0,0,2,Vadodara,202
202,0.05823548318293822,0,2.4,0.3018828164009067,0,9,14.5,0,46,1,0,0,2,Vadodara,202
202,0.019310471728809696,0,1.2,0.01555794491732293,0,1.7999999999999998,9,0,46,1,0,0,2,Vadodara,202
202,0.07286683109835593,0,3,0.1550381237237382,0,6.6,22,0,46,0,0,0,2,Vadodara,202
202,0.1026561693858212,0,4.2,0.3880466924357451,0,10.2,26,0,46,0,0,0,2,Vadodara,202
202,0.14581423869470483,0,5.3999999999999995,0.6543586897607435,0,13.799999999999999,30.5,0,46,0,0,0,2,Vadodara,202
202,0.20169822937713042,0,6.6,0.0033683107935792425,0,0.6,27.5,0,46,0,0,0,2,Vadodara,202
202,0.0379140983597996,1,1.7999999999999998,0.950257697797843,1,17.4,22,0,46,0,0,0,2,Vadodara,202
202,0.3677084034118898,0,9.6,1.0727138786137522,1,18.599999999999998,39.5,0,46,0,0,0,2,Vadodara,202
202,0.05823548318293822,1,2.4,0.21850274763865896,1,7.8,18,0,46,1,0,0,2,Vadodara,202
202,0.07286683109835593,0,3,0.3018828164009067,0,9,18,0,46,1,0,0,2,Vadodara,202
202,0.14581423869470483,0,5.3999999999999995,0.5642656392431303,0,12.6,32.5,0,46,0,0,0,2,Vadodara,202
375,0.5926192840237535,1,12.6,1.729399351585136,1,23.4,98,1,102,0,1,0,2,Vadodara,375
375,0.40964216748329413,1,10.2,1.284613420408346,2,20.4,88,1,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,0.1853092745370732,1,7.199999999999999,39.5,1,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,0.950257697797843,2,17.4,42.5,1,102,0,1,0,2,Vadodara,375
375,0.08760221890078805,0,3.5999999999999996,2.0429050573028777,2,25.2,46,1,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,1.137717420684172,1,19.2,12,1,102,1,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,1.4501653485996975,1,21.599999999999998,71.5,1,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,0.01555794491732293,0,1.7999999999999998,57.5,1,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,2.2703892348777,1,26.4,79,1,102,0,1,0,2,Vadodara,375
375,0.20169822937713042,0,6.6,1.6323829366599985,2,22.8,71.5,1,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,2.154786454328293,3,25.8,52,1,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,0.10516700721046822,0,5.3999999999999995,57.5,1,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,0.036202636625031814,0,3,46,1,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,0.5207739157162543,1,12,61.5,1,102,0,1,0,2,Vadodara,375
375,0.1026561693858212,0,4.2,0.6543586897607435,1,13.799999999999999,61.5,0,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,2.154786454328293,3,25.8,33,0,102,0,1,0,2,Vadodara,375
375,0.0379140983597996,1,1.7999999999999998,1.20819633542036,1,19.8,80.5,0,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,1.137717420684172,0,19.2,29.5,0,102,0,1,0,2,Vadodara,375
375,0.5468998408175811,0,12,2.154786454328293,3,25.8,93,0,102,0,1,0,2,Vadodara,375
375,0.006384786005857869,0,0.6,1.6323829366599985,1,22.8,39.5,0,102,0,1,0,2,Vadodara,375
375,1.2755377841152735,0,19.8,1.8302084062173118,1,24,101,0,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,0.950257697797843,1,17.4,39.5,0,102,0,1,0,2,Vadodara,375
375,0.006384786005857869,0,0.6,1.3652788103235793,1,21,42.5,0,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,2.154786454328293,3,25.8,57.5,0,102,0,1,0,2,Vadodara,375
375,0.07286683109835593,0,3,0.7912786737681455,0,15.6,71.5,0,102,0,1,0,2,Vadodara,375
375,0.019310471728809696,0,1.2,1.4501653485996975,1,21.599999999999998,71.5,0,102,0,1,0,2,Vadodara,375
375,0.1731848799190803,1,6,1.6323829366599985,1,22.8,78,0,102,0,1,0,2,Vadodara,375
375,0.12291569618385662,0,4.8,1.0099838714095957,1,18,77,0,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,5.5,0,102,1,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,1.6323829366599985,1,22.8,5.5,1,102,1,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,0.036202636625031814,0,3,11,1,102,1,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,2.2703892348777,1,26.4,5.5,1,102,1,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,2.154786454328293,3,25.8,25,1,102,0,1,0,2,Vadodara,375
375,0.019310471728809696,0,1.2,0.12790059717325358,0,6,28,1,102,0,1,0,2,Vadodara,375
375,0.019310471728809696,0,1.2,0.036202636625031814,1,3,29.5,1,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,5.5,1,102,1,1,0,2,Vadodara,375
375,0.0379140983597996,0,1.7999999999999998,1.3652788103235793,1,21,36,1,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,0.746143527215836,1,15,5.5,1,102,1,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,2.389735059424465,3,27,14,1,102,1,1,0,2,Vadodara,375
375,0.05823548318293822,0,2.4,0.8947535418909123,0,16.8,36,1,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,0.3018828164009067,1,9,25,1,102,0,1,0,2,Vadodara,375
375,0.0379140983597996,0,1.7999999999999998,2.639742482403526,3,28.2,52,1,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,2.639742482403526,3,28.2,5.5,1,102,1,1,0,2,Vadodara,375
375,0.20169822937713042,0,6.6,2.154786454328293,3,25.8,82,1,102,0,1,0,2,Vadodara,375
375,0.0379140983597996,0,1.7999999999999998,2.2703892348777,2,26.4,25,1,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,3.043367958686431,3,30,5.5,0,102,1,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,2.7704474017825538,3,28.799999999999997,5.5,0,102,1,1,0,2,Vadodara,375
375,0.08760221890078805,0,3.5999999999999996,2.512845588441951,3,27.599999999999998,75,0,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,2.389735059424465,3,27,19,0,102,1,1,0,2,Vadodara,375
375,0.20169822937713042,0,6.6,2.512845588441951,3,27.599999999999998,89,0,102,0,1,0,2,Vadodara,375
375,0.1026561693858212,1,4.2,2.639742482403526,3,28.2,84,0,102,0,1,0,2,Vadodara,375
375,0.006384786005857869,0,0.6,1.5392458786703365,1,22.2,14,0,102,1,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,1.5392458786703365,1,22.2,5.5,0,102,1,1,0,2,Vadodara,375
375,0.0379140983597996,0,1.7999999999999998,2.639742482403526,3,28.2,19,0,102,1,1,0,2,Vadodara,375
375,0.1026561693858212,1,4.2,2.512845588441951,3,27.599999999999998,84,0,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,3.043367958686431,3,30,19,0,102,1,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,2.389735059424465,3,27,39.5,0,102,0,1,0,2,Vadodara,375
375,0.006384786005857869,0,0.6,2.389735059424465,3,27,19,0,102,1,1,0,2,Vadodara,375
375,0.006384786005857869,0,0.6,2.389735059424465,3,27,19,0,102,1,1,0,2,Vadodara,375
375,0.14581423869470483,0,5.3999999999999995,0.5642656392431303,1,12.6,52,0,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,2.2703892348777,2,26.4,19,0,102,1,1,0,2,Vadodara,375
375,1.198129635277079,1,19.2,0.1550381237237382,0,6.6,100,1,102,0,1,0,2,Vadodara,375
375,0.0379140983597996,0,1.7999999999999998,0.12790059717325358,0,6,19,1,102,1,1,0,2,Vadodara,375
375,0.12291569618385662,0,4.8,1.4501653485996975,1,21.599999999999998,76,1,102,0,1,0,2,Vadodara,375
375,0.14581423869470483,0,5.3999999999999995,0.5207739157162543,0,12,61.5,1,102,0,1,0,2,Vadodara,375
375,0.12291569618385662,0,4.8,2.389735059424465,3,27,61.5,1,102,0,1,0,2,Vadodara,375
375,0.5468998408175811,1,12,1.0099838714095957,0,18,84,1,102,0,1,0,2,Vadodara,375
375,0.3677084034118898,0,9.6,0.47752749782441706,0,11.4,86.5,1,102,0,1,0,2,Vadodara,375
375,0.1026561693858212,0,4.2,1.284613420408346,0,20.4,67,1,102,0,1,0,2,Vadodara,375
375,0.14581423869470483,0,5.3999999999999995,0.34523004909319005,0,9.6,67,1,102,0,1,0,2,Vadodara,375
375,0.3677084034118898,1,9.6,1.0727138786137522,1,18.599999999999998,80.5,1,102,0,1,0,2,Vadodara,375
375,0.006384786005857869,0,0.6,0.6090424456343941,0,13.2,14,1,102,1,1,0,2,Vadodara,375
375,0.1731848799190803,0,6,0.8947535418909123,1,16.8,67,1,102,0,1,0,2,Vadodara,375
375,0.6815584491626323,0,13.799999999999999,0.7912786737681455,1,15.6,91,0,102,0,1,0,2,Vadodara,375
375,0.5468998408175811,0,12,1.284613420408346,2,20.4,96,0,102,0,1,0,2,Vadodara,375
375,0.08760221890078805,0,3.5999999999999996,1.3652788103235793,1,21,46,0,102,0,1,0,2,Vadodara,375
375,0.0379140983597996,0,1.7999999999999998,1.5392458786703365,2,22.2,25,0,102,0,1,0,2,Vadodara,375
375,0.12291569618385662,0,4.8,1.284613420408346,1,20.4,64.5,0,102,0,1,0,2,Vadodara,375
375,0.22893278079797116,0,7.199999999999999,1.20819633542036,1,19.8,71.5,0,102,0,1,0,2,Vadodara,375
375,-0.0011325689982819363,0,0,1.284613420408346,1,20.4,5.5,0,102,1,1,0,2,Vadodara,375
375,0.1731848799190803,0,6,0.950257697797843,0,17.4,64.5,0,102,0,1,0,2,Vadodara,375
375,0.05823548318293822,0,2.4,0.950257697797843,0,17.4,36,0,102,0,1,0,2,Vadodara,375
375,0.3677084034118898,0,9.6,0.5642656392431303,1,12.6,86.5,0,102,0,1,0,2,Vadodara,375
375,0.8793757689035866,1,16.2,0.950257697797843,1,17.4,94,0,102,0,1,0,2,Vadodara,375
375,0.0379140983597996,0,1.7999999999999998,0.05019583723329351,0,3.5999999999999996,52,0,102,0,1,0,2,Vadodara,375
375,0.12291569618385662,0,4.8,0.8947535418909123,1,16.8,52,0,102,0,1,0,2,Vadodara,375
375,0.20169822937713042,0,6.6,0.1853092745370732,0,7.199999999999999,90,0,102,0,1,0,2,Vadodara,375
375,0.1026561693858212,0,4.2,1.20819633542036,1,19.8,33,0,102,0,1,0,2,Vadodara,375
375,0.40964216748329413,0,10.2,0.432996692494406,1,10.799999999999999,92,0,102,0,1,0,2,Vadodara,375
375,0.1731848799190803,0,6,0.34523004909319005,0,9.6,71.5,0,102,0,1,0,2,Vadodara,375
375,0.12291569618385662,0,4.8,1.20819633542036,1,19.8,31,0,102,0,1,0,2,Vadodara,375
375,0.7275909787371929,1,14.399999999999999,0.950257697797843,1,17.4,97,0,102,0,1,0,2,Vadodara,375
375,0.07286683109835593,0,3,0.1550381237237382,1,6.6,46,0,102,0,1,0,2,Vadodara,375
